日期,温度 (°C),湿度 (%),降雨量 (mm),病虫害
2024-07-29,29.120488434124784,57.84006621576447,0.0,无
2024-07-30,29.05778409313165,47.75824105960865,0.0,蚜虫
2024-07-31,27.31792798565266,65.34600903769478,1.7154911603062533,无
2024-08-01,32.06947348273677,60.78649870788192,0.0,无
2024-08-02,25.840989550343036,48.07318484190219,0.0,红蜘蛛
2024-08-03,29.06873674179647,54.73066814183501,6.90017646987072,无
2024-08-04,34.12858204940007,60.565548455173435,0.0,无
2024-08-05,31.291408485015758,45.49413449767347,0.5839700587929737,无
2024-08-06,29.434952081278325,74.26665817125063,0.0,蚜虫
2024-08-07,23.32047806745306,65.22627714747249,2.0284647109430907,蚜虫
2024-08-08,27.00377529742099,54.86982513969702,0.0,无
2024-08-09,25.63313136685088,48.42620756803546,0.0,蚜虫
2024-08-10,35.468382574456285,50.69511226005076,0.0,无
2024-08-11,28.209294972174604,62.345825160208804,0.0,蚜虫
2024-08-12,25.641274726520045,53.95590351919247,0.0,红蜘蛛
2024-08-13,29.103468055085788,52.56593041448012,0.0,无
2024-08-14,26.225257421970436,61.089142289768404,0.0,无
2024-08-15,32.50752565434208,59.28643132298551,0.0,红蜘蛛
2024-08-16,28.35994229654613,51.73649215164292,0.0,红蜘蛛
2024-08-17,31.27537090986272,49.83222984631788,0.0,红蜘蛛
2024-08-18,28.15905288491163,54.708987675983906,6.078961086201941,无
2024-08-19,33.68355521512975,72.44202103276174,0.0,无
2024-08-20,22.08480007297336,51.02256921358643,0.0,苹果绵蚜
2024-08-21,28.085936195133463,83.67297833816784,0.0,无
2024-08-22,29.00335755394775,68.54758457310169,0.0,无
2024-08-23,25.252177092964075,60.958889538508345,0.0,无
2024-08-24,36.27462753088875,66.74908122075692,0.0,无
2024-08-25,28.92864137885069,64.03518928871767,0.0,蚜虫
2024-08-26,28.115727080480394,64.52571830563461,0.0,无
2024-08-27,28.401206599690504,67.70079360098913,0.0,无
2024-08-28,29.367686528972765,56.38198514998434,0.0,红蜘蛛
2024-08-29,22.513503364064288,61.041930655593156,0.0,苹果绵蚜
2024-08-30,25.218779929445358,69.17373312189773,0.0,无
2024-08-31,27.338735667252624,60.77204590575679,0.0,无
2024-09-01,18.156920385443545,64.42030962397307,0.0,蚜虫
2024-09-02,19.337353783976454,46.93735098182634,0.0,蚜虫
2024-09-03,15.524290966067106,49.66510259385577,0.0,无
2024-09-04,17.85308686523344,56.844523778498456,0.0,无
2024-09-05,20.741153918029994,56.602744221848624,0.0,无
2024-09-06,13.476557331517181,64.8238024718941,0.0,无
2024-09-07,20.36090509694801,46.25933797780231,0.4982964546847251,蚜虫
2024-09-08,15.907903469352023,51.178792414295906,0.0,无
2024-09-09,17.691613159688185,58.4700217159582,0.0,无
2024-09-10,18.363582001910448,68.92141164651103,0.0,无
2024-09-11,15.954264621554266,66.21827139121271,0.0,无
2024-09-12,21.097349949334955,50.332205982943655,0.0,苹果白粉病
2024-09-13,15.535173759992151,65.7448729179406,0.0,苹果白粉病
2024-09-14,14.427153154719559,60.479890785295346,0.0,无
2024-09-15,13.757417611966488,73.33463490186443,0.0,无
2024-09-16,18.518409849009117,78.91615578178826,6.393478942923806,苹果金纹细蛾
2024-09-17,18.05435393997936,69.80139108274757,0.0,无
2024-09-18,17.480599538711388,67.7113012176555,0.0,无
2024-09-19,22.60888435961853,54.72070930904978,0.0,无
2024-09-20,15.871679991488342,53.36596575492191,0.0,苹果白粉病
2024-09-21,19.77729181223101,74.02516767096523,0.0,无
2024-09-22,17.98511514395317,70.47358010277703,0.0,无
2024-09-23,20.396265326128805,42.03403904173956,0.0,蚜虫
2024-09-24,19.40499401454105,35.0576522919728,0.0,无
2024-09-25,16.399283497497006,63.97436823886613,0.0,蚜虫
2024-09-26,18.49822982169943,48.30200306037732,0.0,蚜虫
2024-09-27,17.508633448349432,56.23260737901725,0.0,无
2024-09-28,19.595839357616864,45.75001329454863,0.7551997792966227,无
2024-09-29,17.201692409288718,52.12706708020025,0.0,无
2024-09-30,19.388440900965154,51.10420358783644,0.0,无
2024-10-01,17.5891796196288,59.74767089423721,0.0,无
2024-10-02,20.251817769704324,66.76582515092048,0.0,无
2024-10-03,16.519342052115718,74.22598561809076,0.0,无
2024-10-04,25.318791047038687,75.07276960052195,0.0,蚜虫
2024-10-05,17.399090410110308,63.99888988756634,0.0,"蚜虫, 苹果白粉病"
2024-10-06,15.918966057061112,68.09003831910655,0.0,无
2024-10-07,22.541534400051113,58.89638678001337,3.3287912838471305,无
2024-10-08,21.229377721745298,57.39618001875199,0.0,"蚜虫, 苹果白粉病, 苹果绵蚜"
2024-10-09,14.652156881129194,74.82252192772529,0.0,无
2024-10-10,17.155041187753827,41.50435628916439,0.0,无
2024-10-11,15.856593457538361,82.37466311868204,0.0,无
2024-10-12,10.801107988785965,65.21333448622906,0.0,无
2024-10-13,21.26899349297219,60.88869821184404,0.0,无
2024-10-14,12.334907654244137,61.89231534587998,0.0,无
2024-10-15,18.986682572385558,69.6747434639143,0.0,苹果白粉病
2024-10-16,16.589222995336954,66.431507289522,3.7205427833142304,"蚜虫, 苹果白粉病"
2024-10-17,20.611765670161518,68.00029285637686,0.11887228389941905,苹果白粉病
2024-10-18,19.690197978633808,64.26260391961846,0.0,苹果白粉病
2024-10-19,17.444613124679154,60.01834543805538,0.0,无
2024-10-20,16.7101489969546,68.1745010415985,0.0,苹果白粉病
2024-10-21,16.19484787283012,64.73788451072333,0.0,蚜虫
2024-10-22,22.55283118092931,80.74214500602062,0.0,无
2024-10-23,15.170970659572852,60.50127856865695,0.0,无
2024-10-24,17.47105079415325,47.37274468492305,0.0,无
2024-10-25,11.112772560879113,66.60250888778856,0.0,无
2024-10-26,19.342567505567587,61.690158123867384,0.0,无
2024-10-27,13.833631750473034,64.38145303911729,0.0,无
2024-10-28,22.506207463255624,75.36981840478913,0.0,无
2024-10-29,17.294617399712944,51.22789373873377,0.0,蚜虫
2024-10-30,15.635122401600288,62.507084108165884,0.0,无
2024-10-31,24.052970138450505,77.33483054698969,0.0,蚜虫
2024-11-01,23.185583516468377,48.466631675073344,0.0,无
2024-11-02,17.441984795703927,56.97907456436107,0.0,苹果白粉病
2024-11-03,18.31999372945747,61.50958236097702,1.8735251881698258,苹果白粉病
2024-11-04,23.892715255125857,70.23461130229273,4.32336539327715,蚜虫
2024-11-05,14.1362912741357,62.442318922520315,0.0,无
2024-11-06,19.347262057146708,54.82232816650476,1.2931226321443883,无
2024-11-07,16.548877345649895,55.36626888273686,0.0,无
2024-11-08,16.755821739468793,65.07718824525867,0.0,蚜虫
2024-11-09,18.570151648593615,60.48032172697089,0.0,蚜虫
2024-11-10,9.713883320501857,62.51382860376262,8.846651680236635,无
2024-11-11,23.464653030140937,68.5453963149446,0.0,苹果绵蚜
2024-11-12,15.997314220668322,57.904815943423884,0.0,"蚜虫, 苹果白粉病"
2024-11-13,16.02187985510555,51.75205654108324,3.0933521348285224,无
2024-11-14,20.68094583138941,74.8899819567216,0.0,无
2024-11-15,16.995125534451677,39.19992144423425,7.163111886819507,无
2024-11-16,17.319163140653316,44.65217277383495,0.0,蚜虫
2024-11-17,19.618162676633485,54.22049660067194,0.0,"蚜虫, 苹果绵蚜"
2024-11-18,15.23805437210519,67.012585582508,0.0,无
2024-11-19,12.35923153600807,72.52270401905508,0.0,无
2024-11-20,23.05214650180386,61.445978651510735,0.0,苹果绵蚜
2024-11-21,13.501781406689297,56.37699206679241,8.616901169419762,无
2024-11-22,16.062095447075155,64.838601626605,0.0,无
2024-11-23,17.136076713706345,74.89526691878127,0.0,蚜虫
2024-11-24,18.202056569607528,71.18319949415486,0.0,无
2024-11-25,19.292034035167514,51.745684581080525,0.0,无
2024-11-26,14.883177301520126,60.152624721598194,6.735020723942564,无
2024-11-27,20.537750335720045,60.853097307319295,0.0,"蚜虫, 苹果白粉病"
2024-11-28,16.787028741279794,49.909221766354136,0.0,无
2024-11-29,16.433418231239063,64.34432236074134,4.889597114199403,蚜虫
2024-11-30,21.424465470385933,53.74667087877161,0.0,无
2024-12-01,7.329342981683411,69.3744464877636,0.0,无
2024-12-02,4.315850742033539,69.35668079455588,0.3317713903852823,无
2024-12-03,6.358543132218031,62.23587008362718,0.0,无
2024-12-04,3.141452007288473,54.915079190815995,0.9870137022000205,无
2024-12-05,6.741768590731169,68.19099984410445,7.206495942414928,无
2024-12-06,6.359358300012817,65.91448587726003,0.0,无
2024-12-07,5.864540594102139,62.368070503874094,0.0,无
2024-12-08,6.241141205750257,65.99141463952705,0.0,无
2024-12-09,7.144493009653136,58.64240292531453,5.796985934319505,无
2024-12-10,3.1223690195442577,48.034102278417464,0.0,无
2024-12-11,6.04153968714097,56.074638036561495,0.0,无
2024-12-12,10.253970080073316,48.54690937975008,0.0,无
2024-12-13,5.165138836415018,55.73707145376391,0.0,无
2024-12-14,6.134013489200782,63.79453508916941,0.0,无
2024-12-15,5.4449995839581975,82.62513851946275,0.0,无
2024-12-16,9.534895091596916,76.85512756356542,4.269840068963062,无
2024-12-17,0.5417202311456659,43.91673901870685,2.196555748366013,无
2024-12-18,0.0,88.14240914001059,0.0,无
2024-12-19,4.347483367260951,53.23803126447483,6.835421729166091,无
2024-12-20,8.281816565703105,65.35708567966387,0.0,无
2024-12-21,8.44685182727435,60.17243547051209,0.0,无
2024-12-22,4.458920478039081,54.384293176352,0.0,无
2024-12-23,4.6099346260362575,57.91684705281045,0.0,无
2024-12-24,0.0,46.162163507278635,7.376831969236367,无
2024-12-25,5.680161776711474,64.05697937468148,0.0,无
2024-12-26,10.58475858378933,57.138756589187174,0.0,无
2024-12-27,1.593992555327549,69.0566767907798,0.0,无
2024-12-28,11.45471695505453,74.53632943976032,0.0,无
2024-12-29,3.456922021031437,67.77368330786904,0.0,无
2024-12-30,5.630033054181878,63.74915701381181,2.9451800611816186,无
2024-12-31,3.7614881529923245,59.297885004735356,0.0,无
2025-01-01,7.802096677975777,55.837751455855596,0.0,无
2025-01-02,5.5103176228209705,53.27715720831477,0.0,无
2025-01-03,7.065998709549282,50.20522192644006,0.0,无
2025-01-04,1.0160954576440773,55.50009144975816,0.0,无
2025-01-05,7.839700648965239,53.19346299736018,0.0,无
2025-01-06,4.441072307005226,80.20864047571936,0.0,无
2025-01-07,2.789627685108814,64.43922990329999,0.0,无
2025-01-08,4.339084333764458,46.22709069210332,0.0,无
2025-01-09,5.668504192677712,58.16201943579597,0.0,无
2025-01-10,2.1945090011684596,39.535194641983566,0.0,无
2025-01-11,9.59625788508092,49.47809632207923,0.0,无
2025-01-12,10.165864090272752,59.09708277694004,0.0,无
2025-01-13,6.2911571050645545,55.915975961111485,0.0,无
2025-01-14,7.938956026541336,82.20041651239335,0.0,无
2025-01-15,4.356727264319475,70.84363616507638,3.9351694592037108,无
2025-01-16,5.044714911114656,63.618465920916385,0.0,无
2025-01-17,9.280951342297332,59.879581052819184,0.0,无
2025-01-18,3.4917008108894327,59.34217557900288,0.0,无
2025-01-19,5.2356405339639425,48.586609310302045,0.8884379912655826,无
2025-01-20,5.618875970781787,46.95906715956714,0.0,无
2025-01-21,0.7938357647536911,65.11769677282726,0.0,无
2025-01-22,3.475727142985275,56.695329264295104,0.0,无
2025-01-23,3.341001314756333,56.56764879609219,0.29008239802304503,无
2025-01-24,4.203536718792811,51.848802584232324,0.0,无
2025-01-25,7.703680413017667,54.29527482857363,0.0,无
2025-01-26,3.5860530757412263,62.61113580722219,0.0,无
2025-01-27,7.739410347873563,58.09505452087831,0.0,无
2025-01-28,3.8844592474760242,63.475813832541654,3.7612713146380363,无
2025-01-29,7.681291829111688,52.81150455919191,0.0,无
2025-01-30,3.397168581990205,73.7850371518414,0.0,无
2025-01-31,5.557110198718011,79.48609568645932,0.0,无
2025-02-01,4.499732655774187,69.59140407805168,0.0,无
2025-02-02,0.0,84.28736175010988,5.262734327787352,无
2025-02-03,9.124269799393739,78.33418456448882,0.0,无
2025-02-04,3.8837881691495904,75.68340655798798,0.0,无
2025-02-05,8.165580876827573,37.46532437171709,0.5769187556470898,无
2025-02-06,2.9016080479811706,72.88176568192863,0.0,无
2025-02-07,3.863091496093003,59.16790549941448,0.0,无
2025-02-08,4.026717365166373,48.27350903213457,0.0,无
2025-02-09,7.864273044272106,83.85444835093224,11.715214784452384,无
2025-02-10,6.986314388598086,64.97005458865486,0.0,无
2025-02-11,4.433493424154483,55.621089783238354,0.0,无
2025-02-12,3.9271286649308377,63.00744367984198,0.0,无
2025-02-13,3.39113474841852,56.36537328434264,0.0,无
2025-02-14,1.1307309426432695,65.56613812346657,0.0,无
2025-02-15,2.7266485121015536,70.98091643353739,0.0,无
2025-02-16,3.6017857663142365,53.34377527245546,0.0,无
2025-02-17,11.402626271771165,64.94843115806547,0.0,无
2025-02-18,5.979961651043817,76.66176741708489,0.0,无
2025-02-19,8.522295473160387,66.17048703112951,0.0,无
2025-02-20,3.7133912175153148,49.054300381273606,0.0,无
2025-02-21,5.82489878237499,57.53212196739638,0.0,无
2025-02-22,5.996063482175792,81.40671548049738,0.0,无
2025-02-23,1.4190668604545862,63.190643921633914,0.0,无
2025-02-24,11.544620042290768,59.885688092108616,30.745411504453685,无
2025-02-25,11.453839211226866,67.19389340242964,0.0,无
2025-02-26,7.538853468474775,65.38637625448462,6.548415237172791,无
2025-02-27,3.4821750184147082,62.77666883133875,0.0,无
2025-02-28,6.192619556195189,59.254766311455484,0.0,无
2025-03-01,20.40097261469141,56.773990490112844,0.8218110274880402,"蚜虫, 苹果绵蚜"
2025-03-02,16.78607683348063,47.86625048284705,0.0,无
2025-03-03,18.582185278919624,50.871401819997175,0.0,苹果绵蚜
2025-03-04,17.973750128375297,58.494076134122906,8.810826365315572,无
2025-03-05,18.020814813861445,64.03942061037709,0.0,"蚜虫, 苹果白粉病"
2025-03-06,14.6847287747971,67.62445550653209,0.0,无
2025-03-07,16.515687815952518,61.19017190287144,9.436524307843797,无
2025-03-08,13.820633105452051,52.08474360295567,0.0,无
2025-03-09,17.24635382520019,63.76306457281179,0.0,"蚜虫, 苹果白粉病"
2025-03-10,18.53239132581776,54.84935673713204,0.0,苹果白粉病
2025-03-11,15.141568055352307,61.275412761836904,0.0,"蚜虫, 苹果白粉病"
2025-03-12,13.5827785178792,59.452009922663926,0.0,无
2025-03-13,14.295019647485203,67.89884467178565,0.0,无
2025-03-14,18.619986987813014,49.71439581436501,0.0,蚜虫
2025-03-15,20.380250774337537,55.99824658159377,5.712002732243134,苹果卷叶蛾
2025-03-16,23.01368964602981,55.253046026299714,0.0,"蚜虫, 苹果绵蚜"
2025-03-17,16.464941750352576,42.509312195964036,5.868723119530692,无
2025-03-18,22.266243131043588,45.035941371633356,0.0,蚜虫
2025-03-19,19.00507913954434,63.91390028549702,3.3587337535320505,苹果金纹细蛾
2025-03-20,13.134808219121291,70.91761624434481,0.0,无
2025-03-21,20.837802355551595,55.62679590713849,0.0,无
2025-03-22,13.102441594991362,63.35744967998507,0.0,无
2025-03-23,17.0919163399794,66.0949345668871,8.32104470314442,无
2025-03-24,12.964119178077498,63.86282259756915,0.0,无
2025-03-25,19.387305491733652,82.1216984305313,3.8880861224328096,无
2025-03-26,14.799867598080858,75.39738365742842,0.0,无
2025-03-27,17.810522218080234,66.06761400165375,0.0,蚜虫
2025-03-28,18.901180688378155,52.16021831797387,0.0,苹果绵蚜
2025-03-29,14.893970396129284,47.98001377355408,0.0,无
2025-03-30,18.047902885172544,50.19461327321762,0.0,"苹果白粉病, 苹果绵蚜"
2025-03-31,21.749574888977335,61.34030287539338,0.0,无
2025-04-01,12.9500745702768,64.08516169437392,0.0,无
2025-04-02,19.37614924238192,55.53637065391527,0.0,无
2025-04-03,18.990856084960342,54.76718927107268,0.0,蚜虫
2025-04-04,18.291110363704334,64.1503272221693,0.0,无
2025-04-05,17.818898917186157,64.05672375666012,0.0,蚜虫
2025-04-06,19.256290774246914,66.76054761670247,3.415737567397919,苹果斑点落叶病
2025-04-07,20.479946300250376,58.65705243282594,5.339057646809797,无
2025-04-08,20.851375070070233,37.48281339674442,0.0,无
2025-04-09,16.88722514079384,45.39531387939488,1.0421773058402124,无
2025-04-10,16.40478195392394,59.177573611461476,2.8659950553219993,无
2025-04-11,12.68009308099252,58.385997570173814,0.0,无
2025-04-12,17.073598381206597,60.40504321577538,0.0,无
2025-04-13,18.62050942441111,68.20303379192566,1.8632952735150208,苹果白粉病
2025-04-14,19.083959502766554,73.29633651624565,0.0,无
2025-04-15,21.918848798999424,67.48091041313985,0.0,蚜虫
2025-04-16,19.23473204596777,55.21166802526551,0.0,无
2025-04-17,15.391485938921775,51.57965300588244,0.0,无
2025-04-18,17.882351254683957,55.0968626610311,0.0,无
2025-04-19,15.288998607237257,53.01613043806107,6.815600223150835,无
2025-04-20,15.837498318823314,52.164517113966326,0.0,苹果白粉病
2025-04-21,20.73611355732905,65.9137046868802,0.0,无
2025-04-22,17.997924940496524,50.45630047059271,0.0,无
2025-04-23,17.741625822441264,84.58599455976443,0.0,无
2025-04-24,16.781901958289534,59.70791903742101,0.0,无
2025-04-25,21.09573633847659,74.06064585025342,0.0,蚜虫
2025-04-26,23.362844327123987,46.581946384634314,15.384789531022632,无
2025-04-27,20.514152508100956,63.84316996049486,0.0,苹果绵蚜
2025-04-28,21.057221871334562,55.62454671328732,0.0,"蚜虫, 苹果绵蚜"
2025-04-29,18.449261820094335,66.14300480145613,0.0,无
2025-04-30,13.726663817957522,55.048446799205415,0.0,无
2025-05-01,21.362542924815884,44.043666555753234,0.0,无
2025-05-02,21.70241467446157,68.76754892598504,0.0,苹果绵蚜
2025-05-03,16.227280898684956,64.01029399802438,0.8069038050630069,蚜虫
2025-05-04,18.365463832181415,76.94588461711231,0.0,无
2025-05-05,17.882492505655502,60.8709867000788,7.718128238934355,无
2025-05-06,21.62893346604102,69.36550878865826,0.0,无
2025-05-07,20.103198735445947,60.27447070557608,0.0,苹果绵蚜
2025-05-08,21.39456992939071,60.732117025537384,0.0,苹果绵蚜
2025-05-09,13.949166853820453,65.87827445841152,0.0,无
2025-05-10,14.11901671220313,51.91052655343317,0.0,无
2025-05-11,21.805818079991226,64.67593420403027,0.0,"蚜虫, 苹果绵蚜"
2025-05-12,16.71508270433202,53.33917910610578,1.3935701546907355,无
2025-05-13,15.565710682448756,61.45620148820182,0.13834437544334302,无
2025-05-14,18.042327818750913,61.31259156028224,0.0,苹果白粉病
2025-05-15,18.100348356439813,67.50106916828067,0.0,"蚜虫, 苹果绵蚜"
2025-05-16,21.662699745376315,63.01053541136087,25.53041591847753,无
2025-05-17,23.24986220095598,51.714104886017864,0.0,无
2025-05-18,17.347858894986853,56.73476270241226,3.638713614143818,"蚜虫, 苹果白粉病"
2025-05-19,19.66317749162654,64.82205101610728,0.0,无
2025-05-20,14.534808646258352,68.74963198126885,2.6825029980771538,无
